WP_011243200.1	WP_010996478.1	66.288	881	0.0	1187
WP_011243201.1	WP_010999422.1	57.500	80	5.58e-27	91.3
WP_011243205.1	WP_010999426.1	65.143	175	2.32e-79	231
WP_011243206.1	WP_010999427.1	76.923	130	6.48e-50	153
WP_011243209.1	WP_010998004.1	44.177	249	3.31e-60	188
WP_011243210.1	WP_010996924.1	38.662	613	4.90e-134	401
WP_011243215.1	WP_010996665.1	26.331	357	9.74e-15	73.6
WP_011243216.1	WP_044520479.1	45.374	227	5.79e-58	181
WP_011243220.1	WP_010998184.1	53.315	362	3.09e-112	328
WP_011243221.1	WP_010998183.1	49.550	111	5.59e-34	111
WP_011243222.1	WP_010998182.1	36.313	537	1.47e-97	305
WP_011243223.1	WP_010994398.1	50.000	164	4.78e-51	158
WP_011243229.1	WP_010998109.1	63.107	103	4.32e-44	136
WP_011243233.1	WP_010998776.1	75.349	430	0.0	687
WP_011243235.1	WP_010998651.1	39.884	519	3.65e-122	365
WP_011243236.1	WP_044522434.1	33.750	160	9.06e-13	63.5
WP_011243239.1	WP_010996279.1	75.649	308	1.71e-176	488
WP_011243244.1	WP_010999261.1	53.000	100	1.07e-21	79.7
WP_011243245.1	WP_010999260.1	52.041	98	4.72e-34	112
WP_011243246.1	WP_010999255.1	63.793	116	1.18e-58	174
WP_011243247.1	WP_010995471.1	72.165	388	0.0	582
WP_011243248.1	WP_010995490.1	70.738	827	0.0	1244
WP_011243248.1	WP_010995490.1	54.118	85	9.14e-20	92.4
WP_011243252.1	WP_010994329.1	81.714	350	0.0	584
WP_011243253.1	WP_010994307.1	43.732	343	2.52e-90	271
WP_011243254.1	WP_010994242.1	45.133	113	1.97e-34	112
WP_011243256.1	WP_010996422.1	73.171	369	0.0	560
WP_011243257.1	WP_010995912.1	44.020	393	8.32e-99	297
WP_011243258.1	WP_010997667.1	51.786	56	1.57e-16	63.2
WP_011243261.1	WP_010995924.1	45.018	271	1.48e-73	224
WP_011243263.1	WP_010997848.1	58.405	464	0.0	542
WP_011243264.1	WP_010995228.1	57.461	449	0.0	536
WP_011243265.1	WP_010997941.1	46.711	304	1.17e-87	263
WP_011243268.1	WP_010997857.1	49.174	242	1.17e-78	236
WP_011243269.1	WP_010997917.1	44.144	111	5.71e-24	90.9
WP_011243270.1	WP_010997855.1	66.524	233	1.29e-113	323
WP_011243271.1	WP_010995305.1	79.850	665	0.0	1110
WP_011243272.1	WP_010996175.1	65.441	136	3.07e-67	198
WP_011243275.1	WP_010995757.1	67.458	295	3.18e-143	402
WP_011243276.1	WP_010997410.1	45.933	209	1.58e-58	180
WP_011243277.1	WP_010997411.1	66.379	232	2.18e-111	317
WP_011243279.1	WP_010994898.1	80.716	363	0.0	580
WP_011243281.1	WP_010996653.1	77.686	363	0.0	575
WP_011243285.1	WP_010995411.1	31.734	271	1.30e-19	85.5
WP_011243285.1	WP_010995411.1	44.898	49	5.69e-07	48.1
WP_011243287.1	WP_010994832.1	27.160	567	1.79e-29	122
WP_011243288.1	WP_010998185.1	44.053	227	2.67e-49	158
WP_011243294.1	WP_010996301.1	36.364	209	5.37e-27	102
WP_011243295.1	WP_010997495.1	76.269	670	0.0	1083
WP_011243296.1	WP_010997494.1	75.181	415	0.0	651
WP_011243297.1	WP_010997493.1	70.370	81	7.75e-32	103
WP_011243298.1	WP_010997613.1	93.827	81	7.08e-55	161
WP_011243299.1	WP_044521778.1	66.615	644	0.0	868
WP_011243300.1	WP_044522937.1	74.359	78	9.20e-41	125
WP_011243301.1	WP_010996331.1	68.103	116	8.54e-55	164
WP_011243304.1	WP_010995771.1	50.431	232	9.62e-76	228
WP_011243308.1	WP_010996088.1	65.479	365	1.56e-171	479
WP_011243310.1	WP_010998794.1	33.721	86	5.15e-09	48.5
WP_011243311.1	WP_010997407.1	32.889	225	1.11e-27	102
WP_011243311.1	WP_010997407.1	37.415	147	2.12e-14	67.0
WP_011243311.1	WP_010997407.1	34.848	132	7.07e-11	57.4
WP_011243311.1	WP_010997407.1	41.667	84	2.44e-06	43.9
WP_011243311.1	WP_010997407.1	42.500	80	8.03e-06	42.7
WP_011243311.1	WP_010997407.1	34.615	104	8.26e-06	42.4
WP_011243312.1	WP_010997408.1	72.330	206	1.15e-92	268
WP_011243314.1	WP_010999064.1	45.082	366	3.37e-89	271
WP_011243315.1	WP_010996150.1	40.641	780	8.01e-169	503
WP_011243316.1	WP_010995906.1	52.064	436	2.03e-159	455
WP_011243319.1	WP_010998208.1	72.083	240	1.40e-128	361
WP_011243321.1	WP_010995110.1	68.661	351	1.13e-170	475
WP_011243324.1	WP_010995382.1	54.178	371	1.67e-144	412
WP_011243325.1	WP_010995381.1	75.275	182	1.60e-104	295
WP_011243327.1	WP_010995215.1	81.739	345	0.0	564
WP_011243328.1	WP_010995216.1	72.540	437	0.0	631
WP_011243329.1	WP_010994751.1	36.458	96	1.64e-23	84.3
WP_011243330.1	WP_010999612.1	32.967	182	3.25e-28	101
WP_011243331.1	WP_010996904.1	52.315	216	1.04e-75	225
WP_011243334.1	WP_010996517.1	52.226	831	0.0	901
WP_011243335.1	WP_044521340.1	49.206	63	5.31e-13	54.7
WP_011243336.1	WP_010996084.1	49.091	220	5.93e-76	227
WP_011243340.1	WP_010998976.1	49.853	341	1.31e-102	302
WP_011243342.1	WP_010997816.1	56.136	440	0.0	525
WP_011243343.1	WP_010996459.1	68.664	434	0.0	573
WP_011243344.1	WP_010996460.1	52.404	208	4.09e-71	213
WP_011243345.1	WP_010997490.1	46.387	429	2.66e-118	349
WP_011243348.1	WP_010994892.1	35.526	76	1.16e-11	57.8
WP_011243349.1	WP_010994893.1	51.429	560	0.0	607
WP_011243353.1	WP_010997126.1	58.382	173	3.80e-72	214
WP_011243354.1	WP_010996222.1	54.762	84	2.27e-23	83.6
WP_011243356.1	WP_010998401.1	71.429	28	9.38e-10	44.7
WP_011243358.1	WP_044521062.1	50.000	60	7.93e-17	65.5
WP_011243359.1	WP_010998952.1	67.399	273	6.03e-134	377
WP_011243361.1	WP_010998321.1	70.113	532	0.0	797
WP_011243362.1	WP_010998320.1	68.000	75	1.14e-32	105
WP_011243363.1	WP_010998319.1	36.869	198	1.08e-37	131
WP_011243365.1	WP_010995704.1	44.444	243	5.97e-65	199
WP_011243366.1	WP_010999193.1	72.072	111	1.00e-53	161
WP_011243370.1	WP_010997149.1	28.421	95	8.27e-06	41.2
WP_011243371.1	WP_010996961.1	65.041	369	4.54e-177	494
WP_011243372.1	WP_010996959.1	56.318	277	6.54e-113	324
WP_011243375.1	WP_010994555.1	51.394	251	1.29e-66	204
WP_011243379.1	WP_010995481.1	85.526	76	8.45e-44	133
WP_011243380.1	WP_010998117.1	65.258	426	0.0	611
WP_011243381.1	WP_010998112.1	61.141	368	4.42e-131	377
WP_011243382.1	WP_010998111.1	71.628	215	9.67e-116	327
WP_011243383.1	WP_010998110.1	76.000	100	2.22e-54	162
WP_011243384.1	WP_010995725.1	59.726	365	6.74e-156	440
WP_011243385.1	WP_010998125.1	27.132	129	7.95e-10	54.7
WP_011243386.1	WP_044522039.1	53.149	397	8.11e-137	395
WP_011243389.1	WP_010995162.1	57.841	389	1.06e-156	445
WP_011243390.1	WP_010997352.1	63.755	229	4.92e-108	308
WP_011243393.1	WP_010997513.1	50.617	243	2.16e-86	254
WP_011243394.1	WP_010997512.1	55.874	349	2.05e-128	369
WP_011243396.1	WP_044523236.1	50.885	226	2.62e-80	238
WP_011243397.1	WP_010995382.1	26.479	355	8.51e-07	48.1
WP_011243400.1	WP_010997672.1	69.776	536	0.0	778
WP_011243401.1	WP_010996642.1	65.552	299	1.42e-140	395
WP_011243402.1	WP_010999290.1	59.211	152	3.07e-62	189
WP_011243403.1	WP_010999289.1	63.303	109	8.97e-45	139
WP_011243404.1	WP_010998994.1	88.333	360	0.0	681
WP_011243405.1	WP_010998720.1	64.615	65	7.19e-31	100
WP_011243409.1	WP_010996085.1	55.096	314	3.01e-124	357
WP_011243410.1	WP_010996035.1	85.345	116	6.72e-71	205
WP_011243411.1	WP_010996036.1	79.523	503	0.0	789
WP_011243413.1	WP_010996894.1	41.739	115	1.38e-17	77.0
WP_011243413.1	WP_010996894.1	36.170	94	5.84e-08	49.3
WP_011243415.1	WP_010998939.1	70.588	68	1.11e-28	95.1
WP_011243416.1	WP_010998940.1	52.941	102	3.71e-28	96.3
WP_011243417.1	WP_010994587.1	65.283	265	3.05e-123	349
WP_011243420.1	WP_010998905.1	48.000	75	1.84e-15	62.4
WP_011243421.1	WP_044521771.1	26.733	101	1.85e-07	45.1
WP_011243424.1	WP_010994449.1	60.000	50	2.82e-15	60.1
WP_011243425.1	WP_044522663.1	56.463	147	1.70e-48	152
WP_011243427.1	WP_044520553.1	73.846	195	3.09e-107	303
WP_011243428.1	WP_010994445.1	54.348	230	1.31e-85	253
WP_011243429.1	WP_010996902.1	64.901	151	1.41e-70	207
WP_011243433.1	WP_010998016.1	62.799	293	1.59e-124	355
WP_011243436.1	WP_010995143.1	32.150	507	6.68e-78	252
WP_011243437.1	WP_010995283.1	37.600	375	1.01e-68	219
WP_011243437.1	WP_010995283.1	25.180	139	1.69e-08	53.1
WP_011243440.1	WP_010996455.1	68.386	446	0.0	573
WP_011243444.1	WP_010997925.1	42.391	92	9.72e-22	79.0
WP_011243446.1	WP_010998157.1	51.862	349	1.02e-110	326
WP_011243448.1	WP_010998155.1	64.062	256	4.05e-113	323
WP_011243449.1	WP_010998154.1	40.964	83	1.58e-12	56.6
WP_011243451.1	WP_231865521.1	43.498	446	3.50e-129	381
WP_011243459.1	WP_010995804.1	23.819	487	7.17e-13	68.9
WP_011243461.1	WP_010999416.1	52.941	170	1.78e-58	178
WP_011243463.1	WP_010997000.1	48.205	195	3.36e-61	187
WP_011243464.1	WP_010997001.1	51.389	72	3.62e-20	73.9
WP_011243465.1	WP_010997002.1	50.505	396	2.68e-131	380
WP_011243467.1	WP_044522875.1	61.905	210	7.37e-89	258
WP_011243468.1	WP_010999199.1	52.137	468	2.21e-142	414
WP_011243469.1	WP_010994239.1	51.667	60	3.65e-15	60.8
WP_011243470.1	WP_010994240.1	73.016	126	9.58e-63	186
WP_011243474.1	WP_010994358.1	33.568	426	7.64e-54	182
WP_011243476.1	WP_010998252.1	33.333	174	1.46e-24	92.4
WP_011243477.1	WP_010997423.1	85.241	332	0.0	572
WP_011243478.1	WP_010998029.1	54.717	53	3.84e-10	47.0
WP_011243479.1	WP_010999379.1	48.062	258	2.43e-70	214
WP_011243480.1	WP_010999380.1	36.111	252	9.84e-43	144
WP_011243481.1	WP_044522575.1	57.554	139	2.16e-49	170
WP_011243484.1	WP_010996667.1	30.409	171	1.25e-16	72.0
WP_011243485.1	WP_010994961.1	52.778	180	2.20e-59	182
WP_011243486.1	WP_010994960.1	59.357	342	1.78e-142	405
WP_011243487.1	WP_010994958.1	58.416	101	5.57e-42	131
WP_011243490.1	WP_010994183.1	48.352	182	7.73e-52	162
WP_011243492.1	WP_010994185.1	57.051	156	4.71e-49	153
WP_011243493.1	WP_010994186.1	96.296	81	1.37e-48	145
WP_011243496.1	WP_010994189.1	62.025	395	0.0	516
WP_011243497.1	WP_010994197.1	66.911	683	0.0	907
WP_011243497.1	WP_010994197.1	37.530	413	1.26e-54	200
WP_011243497.1	WP_010994197.1	31.865	386	1.81e-41	160
WP_011243497.1	WP_010994197.1	40.690	145	3.53e-25	108
WP_011243498.1	WP_010994198.1	81.250	160	2.00e-98	278
WP_011243499.1	WP_010994199.1	88.750	160	1.25e-103	291
WP_011243500.1	WP_010994200.1	76.923	65	1.06e-33	107
WP_011243502.1	WP_010997273.1	55.144	243	1.67e-87	257
WP_011243503.1	WP_010997274.1	61.148	453	0.0	558
WP_011243504.1	WP_010996475.1	89.286	112	1.03e-70	204
WP_011243505.1	WP_010998844.1	64.087	323	2.22e-155	436
WP_011243506.1	WP_044522754.1	60.967	269	1.24e-114	328
WP_011243512.1	WP_084789107.1	58.696	138	1.89e-54	168
WP_011243514.1	WP_010997380.1	55.472	265	1.85e-101	295
WP_011243515.1	WP_010997381.1	50.641	312	8.75e-110	319
WP_011243517.1	WP_010995045.1	63.014	365	1.66e-174	488
WP_011243520.1	WP_010996965.1	37.368	190	9.46e-30	108
WP_011243521.1	WP_049942362.1	33.537	328	1.06e-54	181
WP_011243525.1	WP_010994263.1	39.600	250	2.76e-58	184
WP_011243526.1	WP_044520477.1	30.387	181	3.04e-22	87.8
WP_011243527.1	WP_010995433.1	82.573	614	0.0	1015
WP_011243529.1	WP_010999264.1	77.778	387	0.0	655
WP_011243530.1	WP_010997995.1	60.073	273	2.63e-122	348
WP_011243531.1	WP_044521955.1	51.429	70	1.73e-24	87.8
WP_011243533.1	WP_011320507.1	65.152	66	1.84e-27	92.0
WP_011243535.1	WP_010998979.1	76.939	941	0.0	1492
WP_011243536.1	WP_010998062.1	64.745	451	0.0	605
WP_011243538.1	WP_010995050.1	53.448	116	7.83e-44	137
WP_011243539.1	WP_010994494.1	77.143	105	1.25e-56	169
WP_011243540.1	WP_010994493.1	60.396	101	2.29e-39	124
WP_011243541.1	WP_010995399.1	54.206	321	1.04e-115	336
WP_011243543.1	WP_010998936.1	79.059	425	0.0	713
WP_011243544.1	WP_010998937.1	63.324	349	4.44e-143	406
WP_011243547.1	WP_010994925.1	59.211	152	4.16e-60	181
WP_011243548.1	WP_010995886.1	63.609	676	0.0	880
WP_011243549.1	WP_044522577.1	69.723	469	0.0	694
WP_011243552.1	WP_010995922.1	47.423	194	4.74e-59	181
WP_011243553.1	WP_010997600.1	54.231	260	7.39e-93	280
WP_011243554.1	WP_010997600.1	58.547	234	1.61e-96	289
WP_011243555.1	WP_010998985.1	42.748	393	1.39e-104	312
WP_011243558.1	WP_010997333.1	52.564	234	4.97e-85	251
WP_011243559.1	WP_010997144.1	46.000	150	1.18e-35	120
WP_011243560.1	WP_010997145.1	52.809	89	2.46e-30	100
WP_011243561.1	WP_010997146.1	68.548	248	1.66e-129	364
WP_011243562.1	WP_010997147.1	63.121	282	4.68e-117	337
WP_011243563.1	WP_010997148.1	65.982	438	0.0	616
WP_011243568.1	WP_010995781.1	52.941	255	8.38e-80	238
WP_011243571.1	WP_010995034.1	72.664	867	0.0	1287
WP_011243573.1	WP_010995079.1	44.595	74	7.54e-18	68.6
WP_011243575.1	WP_010996921.1	38.931	131	4.67e-17	73.2
WP_011243575.1	WP_010996921.1	48.235	85	2.57e-10	54.7
WP_011243576.1	WP_044523240.1	74.590	244	1.56e-130	367
WP_011243579.1	WP_044522113.1	56.782	317	1.05e-137	393
WP_011243580.1	WP_010996722.1	64.535	344	3.94e-168	469
WP_011243581.1	WP_010995444.1	24.144	584	2.82e-18	87.4
WP_011243582.1	WP_010997892.1	54.545	44	3.28e-11	52.8
WP_011243585.1	WP_010997797.1	73.125	160	1.45e-90	258
WP_011243586.1	WP_044520543.1	47.573	103	1.85e-32	108
WP_011243587.1	WP_010998842.1	42.446	417	9.17e-90	275
WP_011243588.1	WP_010998843.1	34.694	196	4.59e-27	100
WP_011243590.1	WP_010995209.1	25.806	93	9.86e-08	46.6
WP_011243591.1	WP_010995378.1	44.170	283	1.50e-80	245
WP_011243593.1	WP_010999145.1	26.464	427	6.58e-32	123
WP_011243594.1	WP_010998534.1	40.881	159	2.02e-35	119
WP_011243597.1	WP_010998532.1	64.706	85	1.02e-37	119
WP_011243598.1	WP_044520743.1	58.291	199	3.64e-87	253
WP_011243599.1	WP_010995019.1	60.000	80	1.01e-29	99.0
WP_011243600.1	WP_010995020.1	80.645	62	1.23e-26	89.4
WP_011243601.1	WP_010995021.1	56.098	41	1.45e-14	57.4
WP_011243602.1	WP_010994656.1	28.889	225	5.04e-10	56.2
WP_011243603.1	WP_010997124.1	54.913	346	2.74e-124	358
WP_011243604.1	WP_010996194.1	51.765	255	2.57e-97	283
WP_011243606.1	WP_010997591.1	40.385	52	1.60e-07	43.1
WP_011243609.1	WP_010996893.1	38.835	103	1.88e-19	75.1
WP_011243619.1	WP_010994937.1	29.801	151	9.31e-10	52.4
WP_011243625.1	WP_010999335.1	51.582	411	5.11e-149	431
WP_011243627.1	WP_010998422.1	58.471	484	0.0	611
WP_011243628.1	WP_010994609.1	50.370	135	3.23e-36	119
WP_011243630.1	WP_010998935.1	46.154	65	7.22e-20	72.8
WP_011243631.1	WP_010998934.1	60.625	160	7.63e-54	165
WP_011243632.1	WP_010995178.1	35.813	363	9.01e-56	185
WP_011243633.1	WP_010996998.1	51.892	370	5.80e-124	359
WP_011243635.1	WP_010997321.1	27.894	527	1.43e-47	176
WP_011243635.1	WP_010997321.1	42.276	123	6.13e-31	125
WP_011243636.1	WP_010994485.1	55.362	345	6.59e-143	405
WP_011243638.1	WP_010997247.1	28.395	324	3.79e-21	90.1
WP_011243647.1	WP_010998811.1	61.511	278	1.72e-125	357
WP_011243648.1	WP_010998813.1	48.432	287	1.89e-95	281
WP_011243650.1	WP_010996484.1	27.445	317	2.25e-09	57.8
WP_011243652.1	WP_010998310.1	65.300	317	8.34e-158	441
WP_011243653.1	WP_010998309.1	50.000	156	1.06e-51	160
WP_011243654.1	WP_010998308.1	58.475	118	1.65e-48	150
WP_011243658.1	WP_044522758.1	69.637	303	2.22e-150	422
WP_011243659.1	WP_044521541.1	40.397	151	3.59e-36	119
WP_011243662.1	WP_010998105.1	26.856	458	2.86e-28	115
WP_011243663.1	WP_010998456.1	44.792	192	3.49e-56	174
WP_011243665.1	WP_010998454.1	63.851	296	1.65e-123	358
WP_011243672.1	WP_010997382.1	45.455	88	2.23e-21	79.0
WP_011243673.1	WP_010997541.1	55.556	126	1.22e-43	139
WP_011243680.1	WP_010997892.1	72.351	387	0.0	584
WP_011243681.1	WP_010997375.1	27.317	410	6.37e-43	155
WP_011243682.1	WP_010997891.1	48.309	207	9.65e-75	222
WP_011243687.1	WP_010998531.1	59.524	126	3.22e-49	152
WP_011243688.1	WP_010998530.1	37.325	501	9.40e-87	271
WP_011243689.1	WP_010998529.1	77.027	222	2.48e-127	356
WP_011243691.1	WP_010998527.1	77.512	209	6.27e-120	336
WP_011243692.1	WP_044520681.1	32.857	140	8.64e-17	73.2
WP_011243693.1	WP_010998363.1	37.295	244	6.17e-47	169
WP_011243697.1	WP_010995963.1	39.744	78	1.48e-19	74.3
WP_011243700.1	WP_010994693.1	49.375	320	2.66e-110	321
WP_011243702.1	WP_010994767.1	45.528	123	1.45e-27	95.9
WP_011243708.1	WP_010998285.1	72.093	86	2.33e-41	128
WP_011243710.1	WP_010996639.1	41.799	189	2.89e-49	156
WP_011243718.1	WP_010998148.1	76.150	587	0.0	887
WP_011243724.1	WP_010997916.1	38.261	115	6.84e-22	80.9
WP_011243725.1	WP_044520780.1	67.935	184	1.59e-90	261
WP_011243726.1	WP_044520809.1	54.908	326	2.45e-124	357
WP_011243727.1	WP_010995251.1	56.432	241	2.83e-99	287
WP_011243730.1	WP_010995049.1	29.200	250	3.59e-22	98.2
WP_011243736.1	WP_010994628.1	63.704	405	2.84e-180	505
WP_011243737.1	WP_010998909.1	47.525	101	1.33e-28	101
WP_011243738.1	WP_044521678.1	58.503	147	3.80e-59	177
WP_011243740.1	WP_010997338.1	30.901	233	1.72e-23	96.3
WP_011243741.1	WP_010994443.1	61.894	433	0.0	570
WP_011243743.1	WP_010995159.1	73.737	396	0.0	632
WP_011243744.1	WP_044521477.1	52.809	178	9.46e-65	197
WP_011243745.1	WP_010997163.1	58.549	386	3.99e-165	466
WP_011243746.1	WP_010998176.1	46.875	192	2.17e-46	148
WP_011243747.1	WP_010995788.1	56.090	312	3.06e-117	338
WP_011243748.1	WP_010995789.1	51.908	262	7.04e-66	204
WP_011243749.1	WP_010995790.1	39.192	421	3.76e-82	263
WP_011243749.1	WP_010995790.1	48.864	88	8.19e-20	89.7
WP_011243750.1	WP_011318830.1	82.143	168	1.68e-103	292
WP_011243752.1	WP_010996976.1	66.667	258	1.59e-131	369
WP_011243754.1	WP_010996981.1	37.427	171	1.15e-38	128
WP_011243758.1	WP_010997224.1	33.071	127	3.07e-11	61.2
WP_011243761.1	WP_010996445.1	37.615	109	1.33e-15	76.6
WP_011243763.1	WP_010994189.1	25.000	332	9.90e-20	88.2
WP_011243767.1	WP_010996786.1	77.333	75	1.46e-39	122
WP_011243769.1	WP_010997662.1	43.802	121	4.61e-37	120
WP_011243776.1	WP_010996554.1	33.088	408	9.03e-50	172
WP_011243777.1	WP_010998798.1	26.667	210	4.19e-11	57.8
WP_011243778.1	WP_010996149.1	30.000	110	3.86e-10	56.6
WP_011243781.1	WP_010995397.1	60.518	309	7.85e-139	393
WP_011243784.1	WP_010994802.1	60.674	356	9.83e-138	393
WP_011243786.1	WP_010995948.1	57.500	240	1.93e-91	267
WP_011243790.1	WP_010998901.1	45.355	183	1.49e-57	177
WP_011243793.1	WP_010995073.1	34.444	90	7.99e-17	67.8
WP_011243798.1	WP_010998928.1	81.203	399	0.0	684
WP_011243801.1	WP_010996702.1	57.391	115	6.90e-45	142
WP_011243803.1	WP_010997795.1	69.478	498	0.0	716
WP_011243804.1	WP_010997796.1	74.651	789	0.0	1177
WP_011243807.1	WP_010999070.1	37.681	207	3.49e-53	169
WP_011243808.1	WP_010996230.1	76.338	355	0.0	558
WP_011243811.1	WP_010997976.1	33.333	150	3.13e-17	72.8
WP_011243813.1	WP_010999430.1	57.634	262	2.18e-110	317
WP_011243816.1	WP_010995126.1	63.077	195	5.54e-86	249
WP_011243817.1	WP_010995125.1	70.370	540	0.0	783
WP_011243818.1	WP_010995124.1	45.000	360	3.52e-108	316
WP_011243820.1	WP_010995122.1	62.759	290	5.36e-118	340
WP_011243822.1	WP_010997364.1	55.682	352	6.24e-142	404
WP_011243823.1	WP_010998825.1	56.494	154	2.18e-60	181
WP_011243824.1	WP_044522479.1	73.451	339	0.0	512
WP_011243825.1	WP_190449720.1	53.919	421	2.26e-157	451
WP_011243832.1	WP_010995281.1	82.834	501	0.0	874
WP_011243834.1	WP_010996953.1	35.135	111	4.77e-13	60.1
WP_011243835.1	WP_010996239.1	51.701	147	2.11e-49	154
WP_011243836.1	WP_010995592.1	50.204	245	1.54e-84	250
WP_011243837.1	WP_010999105.1	57.009	214	4.37e-86	251
WP_011243838.1	WP_010997068.1	65.414	266	1.31e-119	340
WP_011243839.1	WP_010997070.1	71.311	122	4.98e-62	183
WP_011243841.1	WP_190449581.1	41.667	324	1.76e-85	257
WP_011243843.1	WP_010996588.1	64.120	301	4.95e-137	387
WP_011243847.1	WP_010997723.1	62.362	271	5.84e-117	334
WP_011243848.1	WP_010997131.1	78.846	104	1.19e-58	173
WP_011243849.1	WP_010999448.1	57.500	600	0.0	728
WP_011243850.1	WP_010997133.1	67.742	403	0.0	548
WP_011243851.1	WP_010997134.1	60.684	234	3.21e-103	296
WP_011243852.1	WP_199318882.1	38.667	150	1.59e-23	89.7
WP_011243853.1	WP_010999187.1	53.939	330	1.42e-115	335
WP_011243855.1	WP_010999184.1	81.081	185	5.08e-111	311
WP_011243856.1	WP_010999183.1	46.961	181	3.93e-52	161
WP_011243857.1	WP_010998128.1	30.684	994	2.73e-88	302
WP_011243859.1	WP_010995768.1	62.590	278	7.67e-125	354
WP_011243861.1	WP_010994755.1	59.603	151	3.71e-56	170
WP_011243862.1	WP_010996661.1	60.363	386	3.74e-166	468
WP_011243864.1	WP_010994938.1	59.783	184	3.01e-79	231
WP_011243866.1	WP_010994944.1	38.971	136	8.08e-28	99.0
WP_011243867.1	WP_010994874.1	25.225	111	1.03e-08	47.0
WP_011243868.1	WP_010994875.1	44.954	218	3.75e-64	199
WP_011243869.1	WP_010994869.1	37.931	783	3.32e-158	476
WP_011243870.1	WP_010994870.1	37.647	85	9.55e-13	55.5
WP_011243872.1	WP_010995588.1	62.376	202	7.35e-95	272
WP_011243874.1	WP_010995960.1	54.589	207	3.21e-81	241
WP_011243875.1	WP_010998981.1	69.689	386	0.0	532
WP_011243876.1	WP_044520716.1	41.026	117	1.02e-20	79.0
WP_011243877.1	WP_010997169.1	65.217	230	5.43e-111	315
WP_011243878.1	WP_010994338.1	54.464	112	1.27e-38	123
WP_011243880.1	WP_044522778.1	60.000	110	1.12e-47	149
WP_011243882.1	WP_010998495.1	66.667	222	2.17e-97	280
WP_011243883.1	WP_010998494.1	73.604	197	3.37e-105	298
WP_011243886.1	WP_010997748.1	37.226	274	5.95e-50	170
WP_011243887.1	WP_010998146.1	46.552	116	2.35e-41	131
WP_011243889.1	WP_010998921.1	65.625	160	2.12e-71	218
WP_011243889.1	WP_010998921.1	51.777	197	6.13e-62	193
WP_011243892.1	WP_010997828.1	38.380	284	3.26e-64	201
WP_011243893.1	WP_010997827.1	78.366	453	0.0	725
WP_011243894.1	WP_010997826.1	75.714	210	3.02e-117	332
WP_011243900.1	WP_010995856.1	41.000	100	4.50e-24	95.1
WP_011243901.1	WP_010994342.1	46.840	807	0.0	649
WP_011243902.1	WP_010999033.1	66.337	303	1.52e-146	411
WP_011243903.1	WP_010995393.1	80.385	260	1.18e-152	425
WP_011243906.1	WP_006276978.1	45.714	70	2.18e-16	63.9
WP_011243907.1	WP_010998235.1	54.167	216	2.36e-81	239
WP_011243908.1	WP_010998234.1	52.261	398	2.68e-135	390
WP_011243910.1	WP_010998597.1	31.441	229	9.49e-39	132
WP_011243911.1	WP_010999303.1	41.121	214	5.51e-56	175
WP_011243912.1	WP_010996081.1	36.641	131	2.01e-23	87.0
WP_011243915.1	WP_168370993.1	54.462	325	1.25e-136	390
WP_011243916.1	WP_010998658.1	39.423	104	1.57e-19	77.8
WP_011243917.1	WP_010998659.1	64.334	443	0.0	532
WP_011243918.1	WP_044522211.1	66.998	403	0.0	550
WP_011243919.1	WP_011320146.1	76.510	149	1.83e-83	239
WP_011243920.1	WP_044521412.1	56.111	360	8.16e-146	418
WP_011243921.1	WP_010996692.1	64.309	311	3.07e-144	406
WP_011243922.1	WP_010996694.1	63.312	308	6.43e-123	352
WP_011243923.1	WP_010996695.1	64.940	251	3.76e-118	335
WP_011243925.1	WP_010999389.1	78.450	645	0.0	1016
WP_011243929.1	WP_010998459.1	64.179	67	1.21e-28	95.1
WP_011243935.1	WP_010995937.1	26.020	196	2.19e-09	52.4
WP_011243936.1	WP_010995256.1	50.820	122	2.40e-44	138
WP_011243937.1	WP_010996546.1	58.361	305	9.90e-130	369
WP_011243940.1	WP_010998027.1	34.043	47	1.63e-08	43.1
WP_011243941.1	WP_010995926.1	57.860	458	0.0	524
WP_011243942.1	WP_010995927.1	58.333	564	0.0	568
WP_011243943.1	WP_010995928.1	50.251	199	1.07e-63	194
WP_011243945.1	WP_010995931.1	27.413	259	2.20e-17	77.0
WP_011243947.1	WP_010996218.1	56.098	287	9.27e-114	327
WP_011243958.1	WP_044522236.1	32.105	380	1.60e-48	166
WP_011243958.1	WP_044522236.1	26.852	108	7.26e-08	50.8
WP_011243961.1	WP_010998715.1	70.916	251	4.99e-126	359
WP_011243962.1	WP_010995202.1	45.380	368	8.46e-108	318
WP_011243970.1	WP_010995193.1	79.061	277	1.49e-167	462
WP_011243971.1	WP_010995268.1	50.325	308	4.77e-103	304
WP_011243972.1	WP_010995268.1	46.903	339	3.08e-99	294
WP_011243974.1	WP_044522230.1	35.439	285	2.58e-36	129
WP_011243977.1	WP_044522047.1	64.333	300	8.60e-147	413
WP_011243978.1	WP_010999398.1	43.038	79	1.57e-18	82.4
WP_011243979.1	WP_010995247.1	71.888	964	0.0	1436
WP_011243980.1	WP_010995236.1	43.421	152	7.31e-31	108
WP_011243981.1	WP_010994561.1	52.941	204	4.08e-72	215
WP_011243982.1	WP_041456726.1	83.721	172	1.23e-103	292
WP_011243988.1	WP_010994820.1	39.735	151	3.33e-32	111
WP_011243994.1	WP_044521805.1	30.702	114	2.86e-08	51.6
