protein_id_7942,protein_id_anabaena,locus_tag_7942,locus_tag_anabaena,ortholog_method,rbh_confirmed,mesor_vijayan,amplitude_vijayan,peak_time_h_vijayan,r2_vijayan,p_value_vijayan,n_points_vijayan,amp_pct_vijayan,mesor_markson,amplitude_markson,peak_time_h_markson,r2_markson,p_value_markson,n_points_markson,amp_pct_markson,repro_dphi_h,mesor_anabaena,amplitude_anabaena,peak_time_h_anabaena,r2_anabaena,p_value_anabaena,n_points_anabaena,amp_pct_anabaena,mesor_anabaena_1st,amplitude_anabaena_1st,peak_time_h_anabaena_1st,r2_anabaena_1st,p_value_anabaena_1st,n_points_anabaena_1st,amp_pct_anabaena_1st,mesor_anabaena_2nd,amplitude_anabaena_2nd,peak_time_h_anabaena_2nd,r2_anabaena_2nd,p_value_anabaena_2nd,n_points_anabaena_2nd,amp_pct_anabaena_2nd,gene_symbol_7942,published_amplitude_cv_7942,published_tier_7942,gene_symbol_anabaena,published_tier_anabaena
WP_011243279.1,WP_010994898.1,Synpcc7942_0554,all0723,RBH,True,0.0705840385512821,0.461399720648075,20.65122232051225,0.6753449005651948,0.0006671822557762,16,0.9203606311044328,-0.0266397237000004,0.4034681100779004,16.091479415155618,0.4637527255198321,0.2875611393874084,7,0.916228399699474,4.559742905356632,8.576078347810991,0.2510991362013242,0.31379193306287445,0.14620256949531696,0.19020671995232571,24.0,0.6467391304347826,8.483871147022963,0.3235843134939444,20.918921729583044,0.22415559963460652,0.3191433760275217,12.0,0.7361319340329835,8.668285548599021,0.389919709290799,2.987663639812913,0.4207048691239311,0.08571354389205085,12.0,0.7357571214392804,,0.18345110197176284,a,-,AR
WP_011377664.1,WP_010999387.1,Synpcc7942_0649,all5263,RBH,True,-0.0735107762692307,0.1851221110560955,12.798886878409968,0.4035499862624964,0.0347721339531939,16,0.6367392937640871,0.1589026827500002,0.255953046100268,10.6357024478406,0.4424872062641883,0.3108205151791096,7,0.8009015777610818,2.163184430569368,11.349606939234306,0.14727586333165435,8.886452835131287,0.045470998626158554,0.6134594270389571,24.0,0.32964767616191903,11.343463589810929,0.3339914864357184,9.55114405573603,0.16725999358646837,0.43882608238907633,12.0,0.7573088455772113,11.35575028865768,0.06728305522641004,0.8368314678126276,0.015776631536937202,0.9309396444956995,12.0,0.05697151424287856,"rpoD1, sigA",0.14029770748956916,a,sigA,AR
WP_011378051.1,WP_010995832.1,Synpcc7942_1484,all1663,RBH,True,0.0206644111794871,0.2194091151672667,0.6416138359095725,0.8110086828685745,1.980943260465387e-05,16,0.7114951164537942,-0.0655751685500001,0.1450164269719268,22.51764838189381,0.6158942763623309,0.1475372069312175,7,0.5623591284748309,2.123965454015764,9.377693376628784,0.049108792077394055,6.562591716934992,0.011310257751042219,0.887422217458679,24.0,0.05116191904047976,9.51774193844301,0.11047267780276747,9.917799855444489,0.09112194330792212,0.6505419125256993,12.0,0.15798350824587706,9.237644814814558,0.08942808357368286,1.7652023386686897,0.037358621997179764,0.8425396814961955,12.0,0.09913793103448276,murE,0.12454683508032863,a,-,AR
WP_011377963.1,WP_010999342.1,Synpcc7942_1289,all5218,RBH,True,-1.650770512823582e-05,0.1147638069403454,5.95353757667985,0.3106992556909452,0.089054702755089,16,0.3959429000751315,-0.0365489966500001,0.1537287571889411,11.6667108139234,0.6760795211907451,0.1049244765920169,7,0.5912847483095417,-5.7131732372435495,8.380526212363261,0.761498355973348,7.8068272671026495,0.14069469675389268,0.2034926215532391,24.0,0.9865067466266867,8.73410782894682,0.1529341438442182,15.158194261622764,0.18659239815798379,0.39480897878595944,12.0,0.27942278860569714,8.026944595779698,1.582497443188641,7.460071627445105,0.3287487465672826,0.16633475142685297,12.0,0.9958770614692654,pmbA,0.13398787157528685,AR,pmbA,AR
WP_011244660.1,WP_010999191.1,Synpcc7942_1741,alr5065,RBH,True,-0.1911498335769233,0.1598463762913033,4.101419317640966,0.3969429134557147,0.0373533677913764,16,0.5616078136739294,-0.08063543235,0.2238879964918581,21.67970003019743,0.8625499863789283,0.0188925062444327,7,0.7520661157024794,6.42171928744353,10.324031478361327,0.23966590582494282,23.341022843271663,0.22671369440313094,0.06723158520431852,24.0,0.6191904047976012,10.449079681100853,0.37077829188521505,22.400913838150018,0.5180346406837012,0.03746029665738531,12.0,0.8095952023988006,10.198983275621796,0.1499845997135465,1.8100636927690061,0.1258222597352141,0.5460077990596551,12.0,0.23594452773613192,murC,0.07978990153706408,AR,-,AR
WP_321167209.1,WP_010995254.1,Synpcc7942_0943,alr1080,RBH,True,0.1217337382564103,0.0966115871293388,3.437478607309972,0.3854880821853623,0.0422130774851573,16,0.3144252441773102,-0.1248031936000002,0.148821973084668,20.994766796952003,0.6120135834376024,0.1505334594369303,7,0.5751314800901578,6.44271181035797,10.485205583060226,0.08549651609564538,7.677554359704222,0.05404801701238482,0.5579887789694221,24.0,0.136431784107946,10.39020236981565,0.05530544632028372,3.2061158918694517,0.02841811072878042,0.878329255297497,12.0,0.04385307346326837,10.580208796304799,0.15788887461111584,8.932260636702187,0.19667275850376553,0.3732641026927132,12.0,0.2537481259370315,argD,0.08315531862968929,AR,argD,AR
WP_011243281.1,WP_010996653.1,Synpcc7942_0552,all2497,RBH,True,0.1464033761410257,0.3554012211562588,21.92332843276257,0.7187388783364841,0.0002625506383351,16,0.8670172802404207,0.1458101936000001,0.2165701016404697,19.47948176807065,0.9202632814675444,0.006357944282324,7,0.7396694214876033,2.4438466646919217,8.428666572580035,0.3502943327849506,6.7587588619410335,0.036663804188537985,0.6883016095238523,23.0,0.8326461769115442,8.827578712685378,0.19146599870520023,15.939690142563135,0.18601289271760157,0.39607631042067676,12.0,0.39074212893553223,7.93820145037223,1.0181916250605152,6.494576837133258,0.16356950758996358,0.4894625035667053,11.0,0.9814467766116941,nfrC,0.14007535289399775,AR,-,AR
WP_011378097.1,WP_010997027.1,Synpcc7942_1584,all2876,RBH,True,-0.0302539745384615,0.131594357812584,17.215977311030944,0.5726630385615806,0.0039811448087731,16,0.4665664913598797,-0.1236150451500003,0.1166329659065826,15.419465485028402,0.4436734914233863,0.309499184145045,7,0.459053343350864,1.7965118260025417,8.247214614074718,0.22418559374768102,17.405446202785445,0.0826490830856178,0.4042246033391089,24.0,0.5800224887556222,8.124714457732706,0.15492165227128382,17.126615542286753,0.027557549957304306,0.881835523563568,12.0,0.28598200899550225,8.36971477041673,0.29407925323427725,17.55224057257725,0.30318107444297715,0.19680662739801014,12.0,0.5751499250374813,,0.10410952825488733,AR,-,AR
WP_011244143.1,WP_044522932.1,Synpcc7942_2265,all2166,RBH,True,-0.0653344573461538,0.1042278821452233,13.198056919783218,0.4837983330740001,0.0135933380420469,16,0.350488354620586,0.01251451835,0.0932029324328531,10.33323730892094,0.7179366028109915,0.0795597600338043,7,0.3422238918106686,2.8648196108622788,8.451086558599862,0.17259362041583715,14.025516318359125,0.11475257297301722,0.27808596343028397,24.0,0.4149175412293853,8.49179090325513,0.2857543186738804,15.993367606070883,0.42838813658121566,0.08071524171261187,12.0,0.657608695652174,8.41038221394459,0.17069947550079773,10.321112499749697,0.09050838960743124,0.6525204660543683,12.0,0.2863568215892054,proA,0.11186100087060516,AR,-,AR
WP_011243343.1,WP_010996459.1,Synpcc7942_0488,all2303,RBH,True,0.1212365981025642,0.2821118114191417,12.837964162371698,0.790442622560837,3.876762587386605e-05,16,0.7990232907588279,0.02735329555,0.1579390127708687,10.16144999022571,0.6297743084539151,0.1370670626807767,7,0.6044327573253193,2.6765141721459873,10.498595476763029,0.17511081144434074,15.626538918047665,0.10061776685855439,0.32840910740761303,24.0,0.4233508245877061,10.683966179887674,0.25484793945112066,16.58899403830242,0.3144499616052989,0.18288421299173818,12.0,0.5809595202398801,10.313224773638384,0.1213788248412264,13.522238091118528,0.05548702514810244,0.7734561144628438,12.0,0.17166416791604197,,0.19845867041829368,a,-,AR
WP_155813972.1,WP_096637227.1,Synpcc7942_0404,all0273,RBH,True,-0.2791104886538463,0.0335151690851991,21.635850581624567,0.0135789969195615,0.9149661348015218,16,0.0503380916604057,-0.1661498488500003,0.0193157620949514,19.81401892014224,0.0386113885783997,0.9242680621711526,7,0.0259203606311044,1.8218316614823244,9.849626609034635,0.12853127343993873,23.923493756661948,0.07536625774007821,0.43922014206434973,24.0,0.2664917541229385,10.064930214417863,0.18254328214482732,22.015643624353693,0.3010236879859094,0.19956347642025024,12.0,0.3605697151424288,9.634323003651403,0.1304544049130468,2.7290370634915777,0.11961019899175318,0.5636863424860892,12.0,0.1956521739130435,prfB,0.07490187716395738,AR,-,AR
WP_011243440.1,WP_010996455.1,Synpcc7942_0386,alr2298,RBH,True,0.1296538376410257,0.0673800714159906,2.36782179657858,0.2339680738020505,0.1768498340842518,16,0.1836964688204357,-0.0195822088000001,0.0900153412872134,16.60915719471003,0.4073702533734201,0.3512100165866842,7,0.3226897069872276,9.758664601868553,8.609390893194325,0.2171887141170002,14.74735885114823,0.11399002881407272,0.28061145751681904,24.0,0.5605322338830585,8.262323260515751,0.26403833939053645,14.527248069598265,0.325835713214664,0.16960780786494134,12.0,0.6051349325337332,8.956458525872899,0.1714530546772425,15.086588456558296,0.2229555268043324,0.32137082023365415,12.0,0.2901049475262369,,0.07783599514557892,AR,-,AR
WP_011242942.1,WP_010999058.1,Synpcc7942_0912,alr4932,RBH,True,-0.1019024073076924,0.0866073598401641,6.217071772299125,0.1947933451105993,0.2445669747195669,16,0.2678437265214125,-0.0605096076999999,0.1772452879453305,1.5667874828495878,0.5484698390267999,0.2038794862684839,7,0.6607813673929377,4.650284289449537,8.559485699180204,0.10586130684096769,7.548079546016384,0.03287766992663288,0.70397107423348,24.0,0.1926536731634183,8.54554016560365,0.32044186384297124,7.935373530702964,0.2527612245724131,0.2695052937489,12.0,0.7314467766116941,8.573431232756755,0.1118783429588669,20.67159743841575,0.04556636631759248,0.8106918527125331,12.0,0.1454272863568216,dnaX,0.10305116688608368,AR,-,AR
WP_011242832.1,WP_010998511.1,Synpcc7942_1026,all4374,RBH,True,-0.0459686243846154,0.2167603829980506,1.033173984916492,0.4315865220337102,0.0254283620691951,16,0.7062359128474831,-0.4572974386500009,0.2265841407187496,19.534320656369847,0.7488536592041983,0.0630744844951209,7,0.7573253193087904,5.4988533285466445,10.437032844808213,0.31774430302141754,20.894667528697745,0.3423173810409291,0.012279249628505667,24.0,0.7818590704647677,10.472112859749359,0.3286231750016733,23.277480197952574,0.3389779442972142,0.15522861297026216,12.0,0.7470014992503748,10.401952829867069,0.41573250002548406,19.061357823232857,0.6488639814073758,0.009008224735086206,12.0,0.7704272863568216,,0.16548801781064257,a,-,AR
WP_011243477.1,WP_010997423.1,Synpcc7942_0348,all3272,RBH,True,-0.0114706122564102,0.1735246147440226,12.983008902439096,0.5188202457630182,0.0086098928955273,16,0.6036814425244177,0.0182995469999999,0.1696508965142693,12.196269724668769,0.5617476929243193,0.1920650846571567,7,0.6374906085649887,0.7867391777703272,8.018955760655235,0.18566892429844978,18.218596174262135,0.04741650776595341,0.615220093652177,23.0,0.4598950524737631,8.042605150860977,0.28451094567003155,19.27872611974709,0.08698210064178857,0.6639827749779137,12.0,0.655359820089955,7.989261302217469,0.11296680435632453,15.608694244385871,0.024270403808228758,0.9063958605877658,11.0,0.14861319340329834,recA,0.1045386945535878,a,recA,AR
WP_011378058.1,WP_010995485.1,Synpcc7942_1505,alr1313,RBH,True,0.068354243974359,0.0350581315231676,5.480439736935679,0.0293445615037371,0.8239921974390801,16,0.0544703230653643,-0.0512981747,0.0255495738774462,17.427028295328125,0.0327774952347214,0.9355193737244194,7,0.0405709992486852,-11.946588558392444,9.170202437270023,0.15396450825995572,7.862040822686537,0.03713684178410559,0.6720908488694883,24.0,0.35082458770614694,8.680630408173547,0.06767295747951077,6.60205381387337,0.03368505113176401,0.8571052228473044,12.0,0.06465517241379311,9.659774466366496,0.2448875761639111,8.204407450915557,0.3295844832393563,0.16540485718954126,12.0,0.4636431784107946,leuB,0.10121798280665634,AR,leuB,AR
WP_011243741.1,WP_010994443.1,Synpcc7942_0075,all0266,RBH,True,-0.0273748011923077,0.0838316165882457,23.646530515730213,0.1872053300526235,0.2599414309683917,16,0.2565740045078888,0.1472476575000002,0.1686204883186907,23.014827674849432,0.566923961434981,0.1875548551791698,7,0.6356123215627348,0.6317028408807808,8.397605136572274,0.19658870193904512,20.7607941600561,0.06423956572719813,0.49799974882835496,24.0,0.4949400299850075,8.290286899817726,0.22246703891451078,17.586893510480905,0.12352480861568105,0.552494966291584,12.0,0.48219640179910045,8.50492337332682,0.2934929540219398,23.030366966206298,0.11386570928057371,0.5804274489629379,12.0,0.5740254872563718,pepP,0.04144036970796989,AR,-,AR
WP_011244460.1,WP_010996861.1,Synpcc7942_1944,alr2708,RBH,True,-0.1116288720512821,0.2291415057085574,22.11084543291709,0.6157775181676902,0.0019942886800169,16,0.7291510142749812,-0.1912277193000005,0.2438974269561147,18.464241740989053,0.6433821506633242,0.127176290465516,7,0.7832456799398948,3.646603691928035,10.899856138058531,0.25065264188355946,5.924483280242431,0.14033120561981638,0.20439826465492394,24.0,0.6450524737631185,10.883952629917095,0.3410331861945803,8.215585055959673,0.19192423843843132,0.3832960651124847,12.0,0.7674287856071964,10.91575964619997,0.29218510740547254,3.1769683126064336,0.2960119426664014,0.20608378049885545,12.0,0.5712143928035982,"pdhA, aroA",0.07052832566807297,AR,-,AR
WP_011243942.1,WP_010995927.1,Synpcc7942_2472,all1759,RBH,True,0.0186905873717948,0.0253937627473444,1.9739856820822652,0.015112296016332,0.9057610696869368,16,0.0270473328324567,0.1131232604499999,0.1225865764107066,15.09447404681914,0.0571654988142877,0.8889368966261108,7,0.4827197595792637,10.879511635263125,9.86258211520489,0.2857610496711449,21.506178485012494,0.32987645229427787,0.01494948493306889,24.0,0.7237631184407796,9.73261901563363,0.3636024268106043,21.62926339060492,0.5111107565877585,0.039943596773544275,12.0,0.8002248875562219,9.99254521477615,0.20843787875348166,21.291391155996386,0.25728674635470217,0.2622377938842219,12.0,0.3832458770614693,ffh,0.08966391265139632,AR,ftsY,AR
WP_011377571.1,WP_010995870.1,Synpcc7942_0414,all1701,RBH,True,0.0175371616410256,0.1138877059676817,19.36650828022362,0.5495149294769324,0.005609480171481,16,0.3910593538692712,-0.0276149037,0.0542286321232618,13.21150842177083,0.6497566763896994,0.1226703857335897,7,0.1521412471825695,6.15499985845279,8.009207575453607,0.20870298072350857,12.424445516703507,0.12450004290592986,0.24756506298635161,24.0,0.5341079460269865,7.828285368542497,0.37918141637793623,12.668111873221996,0.3798996869291529,0.11643372122469968,12.0,0.8199025487256372,8.190129782364714,0.045879940756968426,10.304883820425394,0.01106052478519759,0.9511821853594516,12.0,0.026424287856071964,,0.09478503716303747,AR,-,AR
WP_011377487.1,WP_010998423.1,Synpcc7942_0197,all4285,RBH,True,-0.0358007402820513,0.094919286835932,3.074655316853335,0.3925631914113195,0.039152291312712,16,0.3076634109691961,-0.1949831946000003,0.0550843143716451,8.707410757719778,0.0846560859779071,0.8378544809372844,7,0.1558978211870773,-5.632755440866443,8.726557620422705,0.07848135219659634,2.7993979119110803,0.02532162290166473,0.7639131406841699,24.0,0.11637931034482758,8.6112072310003,0.1422504245509922,23.325174585381355,0.056943116869580424,0.7681048396300743,12.0,0.2514992503748126,8.841908009845108,0.13209523483703908,6.6794598228896,0.223975547431989,0.31947680131495976,12.0,0.19827586206896552,,0.07706164888984413,AR,-,AR
WP_011377464.1,WP_010994299.1,Synpcc7942_0143,all0122,RBH,True,-0.1936420589358976,0.0636797772816306,17.660321328875995,0.1658764519762015,0.3076078981146598,16,0.1641622839969947,-0.0942338705000002,0.1729129768579622,11.825550704970546,0.7058244434518538,0.0865392580704115,7,0.6476333583771601,5.834770623905449,10.46273955146432,0.1186314648741327,9.537500956021958,0.06036705980975143,0.5200695762114551,24.0,0.23388305847076463,10.512898756906187,0.13805919095488786,8.245515143725271,0.22084590769714318,0.3253157591268579,12.0,0.23931784107946028,10.412580346022454,0.11641882736208847,11.082372252848497,0.03664136568042853,0.8453683300903105,12.0,0.15873313343328335,"pdhB, acoB",0.05742401838553283,AR,-,AR
WP_011242879.1,WP_010998262.1,Synpcc7942_0977,alr4123,RBH,True,0.0049053468846154,0.1410677836331826,20.574698383153876,0.3727227388185758,0.0482488581804616,16,0.5022539444027048,0.17826510605,0.2617337220885122,17.220335081352072,0.2911564258922288,0.5024592125538794,7,0.8087903831705484,3.354363301801804,12.975658178654252,0.332842866041965,7.910610142943963,0.12638699239200613,0.24201955830902105,24.0,0.806784107946027,13.309030426277273,0.17566071910822043,12.051520164341845,0.053399375848105946,0.7811789628108805,12.0,0.3408920539730135,12.64228593103123,0.6038284823178077,6.917287412117142,0.49898422471185644,0.04459963478960156,12.0,0.9077961019490255,prk,0.05053528143887584,AR,prk,AR
WP_011243327.1,WP_010995215.1,Synpcc7942_0505,alr1041,RBH,True,-0.2597985162435899,0.6274706553621904,23.031624915809413,0.8826814079224719,8.930678923331269e-07,16,0.9631855747558228,-0.3325562504500007,0.6679044542490589,21.24121179170611,0.9184271940703778,0.0066541226672318,7,0.9699474079639367,1.7904131241033028,12.4868335133556,0.616248922987966,8.39577508625314,0.1554105367425358,0.1846956174797965,23.0,0.9700149925037481,12.827180846669862,0.39216458957412426,11.56875152205523,0.34123179430543304,0.15286104964053945,12.0,0.8373313343328336,12.111780643821191,1.0354124987908482,7.527388056371901,0.2708268567234706,0.28269794909870144,11.0,0.982383808095952,"fbpI, glpX",0.13956146150439017,a,-,AR
WP_039755781.1,WP_010996858.1,Synpcc7942_0971,all2705,RBH,True,-0.1968095780897437,0.3906287777783798,9.632551102121228,0.8253120696323494,1.1877057166749113e-05,16,0.8891810668670173,0.1437646607500005,0.3083083535290976,2.7181389937300517,0.809498033391606,0.0362909992816656,7,0.8557475582268971,6.914412108391176,12.785894065280832,0.5241977539437046,8.538114755533742,0.4081595358810658,0.004056475643880144,24.0,0.9465892053973014,12.878721179665513,0.5230869491281545,9.062108863963592,0.3962912015725374,0.10321047429131079,12.0,0.933095952023988,12.693066950896142,0.5350262899882524,8.025885224091011,0.46056119730443235,0.06219275883815847,12.0,0.8733133433283359,,0.15810089725358575,AR,-,AR
WP_011377759.1,WP_010999094.1,Synpcc7942_0842,all4968,RBH,True,0.1005047245769231,0.0294664685474669,21.85489484256798,0.0680641074010456,0.6324253214037153,16,0.0371900826446281,0.0145121315999999,0.0521449447216553,15.985058838894242,0.5122783945559706,0.2378723644169014,7,0.142374154770849,5.86983600367374,9.550126039302823,0.1618495594737395,6.374674186104275,0.15064593271181825,0.18006615608240037,24.0,0.37987256371814093,9.400927578258154,0.13772678811125455,6.993698614389293,0.2651364626931024,0.24999432224264298,12.0,0.23781859070464767,9.699324500347494,0.18908735673452695,5.9247224962800376,0.1910049129124125,0.3852622697709845,12.0,0.3341454272863568,"gor, gshR",0.0878903495611041,AR,gor,AR
WP_011243256.1,WP_010996422.1,Synpcc7942_0579,alr2265,RBH,True,0.0073331578205128,0.1769591038709277,22.54158009755385,0.6289792499357565,0.0015888697397959,16,0.6141998497370398,-0.0317335082500001,0.1502565891011097,20.609747167065898,0.8762415099503984,0.0153161638593573,7,0.5796393688955672,1.9318329304879531,9.030908686442991,0.3586452331164716,3.8697299465876185,0.046765718252057886,0.6344489765702137,22.0,0.8440779610194903,9.193870185547828,0.23293054153863024,16.918593302094656,0.4067563389659721,0.0954001326625925,12.0,0.5151799100449775,8.810685325320225,1.0047238837160708,4.496387728714402,0.18362050853787693,0.4916118032513255,10.0,0.9803223388305847,sqdX,0.11891903671315952,a,sqdX,AR
WP_011378355.1,WP_010996421.1,Synpcc7942_2186,alr2264,RBH,True,-0.2070977660384617,0.0856206950511924,6.934995713107291,0.235987208626323,0.1738417532640789,16,0.2629601803155522,-0.0378931410999999,0.1142363560409353,23.354710303539107,0.1202464985318796,0.7739662233454179,7,0.4504132231404958,7.580285409568184,9.609401870352777,0.1754008979996298,10.680598586740324,0.033271842292382225,0.71292473669557,23.0,0.4244752623688156,9.140878463723004,0.2237344749287836,16.893189598382907,0.1361507375931411,0.5175720916929937,12.0,0.4863193403298351,10.098019898582088,0.3867514068857241,8.634051545459206,0.27546972514736545,0.27556632825960214,11.0,0.7318215892053973,,0.16574281529824084,AR,-,AR
WP_011378327.1,WP_010995328.1,Synpcc7942_2122,alr1155,RBH,True,-0.1739131846153846,0.1582586105875494,21.81860954405769,0.4453936868012775,0.0216721130797194,16,0.5574755822689706,-0.0122108494000001,0.1639197938412419,16.994594817955072,0.3848589680695982,0.3783984891643996,7,0.6220886551465064,4.824014726102618,10.83384235759514,0.46314060440884003,16.58220292071479,0.4918174966586466,0.0008188548710458829,24.0,0.9235382308845578,10.983008178738789,0.5204992000151764,17.004969270096144,0.7187682678442864,0.003317335894535709,12.0,0.9312218890554723,10.684676536451487,0.4129880321366461,16.04873448623245,0.419736509001997,0.08636019399359793,12.0,0.7674287856071964,"carA, pyrA",0.12340591716619942,a,-,AR
WP_011243503.1,WP_010997274.1,Synpcc7942_0322,alr3123,RBH,True,0.010315426025641,0.0116313766054503,20.18245848163116,0.0157462391068587,0.901978195614248,16,0.0063861758076634,-0.1116931281000002,0.0808228006424355,14.049793011363166,0.5248673039217009,0.2257510788826333,7,0.2798647633358377,6.132665470267995,8.796636682331522,0.11642389953709958,1.7447719404151132,0.12030293675828596,0.26031427980166616,24.0,0.2267616191904048,8.729974486019975,0.09489062376079395,22.96976167562136,0.07743652265390577,0.6957979734148723,12.0,0.1176911544227886,8.863298878643066,0.1737524242980006,3.162783914257808,0.3307191646283214,0.16414881500134237,12.0,0.2964767616191904,ycf44,0.08627178982357799,AR,ycf44,AR
WP_011243808.1,WP_010996230.1,Synpcc7942_2612,all2072,RBH,True,-0.0748917010769231,0.2079494487442026,22.339905984176667,0.5831068406120722,0.0033896979348725,16,0.6923365890308039,-0.1183872707000003,0.223604275080043,14.724190170239709,0.4852797385868453,0.2649369475092262,7,0.7516904583020285,7.6157158139369585,9.902797536565116,0.11143473633633257,23.80581333485333,0.04424696320679822,0.6217699221910733,24.0,0.21195652173913043,9.878966441429773,0.16329486347612898,8.836389088280905,0.11923404210598132,0.5647709403865541,12.0,0.3092203898050975,9.926628631700456,0.358070446887418,22.562109323192146,0.3822946056323301,0.1144237753687246,12.0,0.690592203898051,thrC,0.10713401078566306,a,thrC,AR
WP_011242878.1,WP_010998260.1,Synpcc7942_0978,all4121,RBH,True,-0.1705792102948718,0.3192236517436384,20.14912723167222,0.5010379342625545,0.0109003122489716,16,0.8399699474079639,-0.1818413212500003,0.1268090134871676,13.649958267945266,0.0680107859507704,0.8686038951041005,7,0.4969947407963936,6.499168963726955,10.557573406817474,0.16601961589346254,1.1046313766280347,0.16170168547629793,0.15692250279798947,24.0,0.3931784107946027,10.469083479201961,0.08983755720512135,5.473463492600153,0.144137168053998,0.496385113855756,12.0,0.10513493253373313,10.646063334432982,0.30595973059141424,0.07122518859202925,0.3691444610238952,0.1258011590776543,12.0,0.6011994002998501,petH,0.08277945703324496,AR,petH,AR
WP_039755882.1,WP_010999060.1,Synpcc7942_0256,alr4934,RBH,True,-0.0407346702051282,0.276892024400211,13.883101102243172,0.919375132082029,7.799173919571504e-08,16,0.7903831705484599,-0.0355545728999999,0.2552979424286351,9.381588150655327,0.8689555775026037,0.0171726406676761,7,0.7993989481592787,4.501512951587845,8.076439624942905,0.2945517701678503,15.814606538466888,0.12173581661771582,0.2558964770285388,24.0,0.7421289355322339,7.895230161718174,0.481155848469327,14.02797581218939,0.23098702887637457,0.30669132616266065,12.0,0.9096701649175413,8.257649088167636,0.2693390624604282,19.39150261769102,0.2486255702884267,0.27628280149024076,12.0,0.5211769115442278,ama,0.17437619506901944,a,-,AR
WP_011244611.1,WP_010998517.1,Synpcc7942_1792,alr4380,RBH,True,-0.1928991716025642,0.1367910708579987,2.0002130293258533,0.4595699246256943,0.0183149954082808,16,0.4879789631855747,-0.1233774141500003,0.1071250244017201,17.20850844654608,0.7416420041643836,0.0667488540121963,7,0.4158527422990233,8.791704582779772,9.49737680267712,0.32301751804663165,8.15623751930861,0.42746022433986197,0.0028639106650778325,24.0,0.789167916041979,9.468690705718558,0.3850708864138517,8.864601949578223,0.600097414347101,0.01617312543079235,12.0,0.8275862068965517,9.526062899635683,0.2768272695544055,7.165457393521698,0.3222553376564091,0.17369906339292782,12.0,0.5350449775112444,hemB,0.10260194557850899,a,hemB,AR
WP_231621311.1,WP_010997419.1,Synpcc7942_1294,alr3268,RBH,True,-0.1051123325897436,0.1015208416100919,4.895832147526146,0.4071428401293612,0.0334330077923206,16,0.3395942900075131,-0.0305235070000001,0.1390527837403408,17.814093041312706,0.4000455921107699,0.3599452915457166,7,0.5420736288504884,11.08173910621344,7.543876839452927,0.20984448338036596,14.97259448729337,0.08271036763094664,0.40394114469732373,24.0,0.5386056971514243,7.456590560112968,0.2360029485306094,13.331506399914968,0.07190834427528159,0.7147578045424029,12.0,0.5238005997001499,7.631163118792885,0.22747304174567098,16.67957317061832,0.1992019241406493,0.3680048940301254,12.0,0.4244752623688156,,0.070736335356229,AR,-,AR
WP_011242597.1,WP_010999215.1,Synpcc7942_1268,all5089,RBH,True,0.0723519626666667,0.1231293569363558,21.43759562398013,0.3573834468937479,0.0564530491471845,16,0.4263711495116454,0.0749945398000001,0.0795363058884165,21.45542014047085,0.5152572914540552,0.2349754934884588,7,0.2708489857250188,-0.0178245164907195,10.95831558172365,0.15537606962084613,4.876967117918142,0.0384652121829433,0.6624185942842139,24.0,0.3577586206896552,11.09927873571008,0.1807650065864658,20.925917847322562,0.09510434383135236,0.6378128511573805,12.0,0.35738380809595205,10.817352427737216,0.42914398038126855,6.3142300171285894,0.22130192574955587,0.324459842490416,12.0,0.7846701649175413,,0.12253411964119103,a,-,AR
WP_011243918.1,WP_044522211.1,Synpcc7942_2498,alr4528,RBH,True,-0.029977115051282,0.4652701233184357,10.122697604154489,0.8570950501108401,3.2196396558559285e-06,16,0.9226145755071374,0.0803381907000002,0.2538132602289303,7.926898901908588,0.9468004494004152,0.0028301921839977,7,0.7975206611570248,2.1957987022459005,8.65990672429293,0.30863983162651415,16.881694038498114,0.2582924829734332,0.05038796337773571,23.0,0.7679910044977512,8.578461145914682,0.3931704881463163,18.237769535574305,0.3463405458438864,0.1475985059008672,12.0,0.8382683658170914,8.734769919908006,0.28072443725419377,14.78832696419463,0.3267332648310821,0.20547009859632243,11.0,0.5434782608695652,,0.25363558596626634,a,-,AR
WP_011243850.1,WP_010997133.1,Synpcc7942_2570,alr2982,RBH,True,0.0037842270897435,0.4385996753629383,22.22169083265164,0.8081586373916249,2.183356372431198e-05,16,0.9098422238918108,-0.1305533394000004,0.3153862902382596,17.80329242020229,0.8749627559094713,0.0156343124097544,7,0.8621337340345605,4.418398412449349,9.691380385521308,0.03694733214172439,20.253216268741774,0.007894079832750589,0.920151699410451,24.0,0.02811094452773613,9.517736875195908,0.21380591312416894,17.05637489708182,0.3336522539578878,0.16093636899132763,12.0,0.45952023988005997,9.865023895846708,0.1732357780836963,3.82524989309549,0.34010479620105416,0.1540413703340463,12.0,0.2949775112443778,tyrS,0.21549018612527557,a,tyrS,AR
