protein_id_7942,protein_id_anabaena,locus_tag_7942,locus_tag_anabaena,ortholog_method,rbh_confirmed,mesor_vijayan,amplitude_vijayan,peak_time_h_vijayan,r2_vijayan,p_value_vijayan,n_points_vijayan,amp_pct_vijayan,mesor_markson,amplitude_markson,peak_time_h_markson,r2_markson,p_value_markson,n_points_markson,amp_pct_markson,repro_dphi_h
WP_011242421.1,WP_010997225.1,Synpcc7942_1449,alr3074,RBH,True,0.027719292435897453,0.08143605902126665,20.272922762891,0.4565352168492982,0.018993899865970214,16,0.24755822689706988,0.12166572300000023,0.07640666455147006,22.984408128445892,0.43729024506059366,0.31664226830396675,7,0.2569496619083396,-2.7114853655548927
WP_011377650.1,WP_231865546.1,Synpcc7942_0622,all2650,RBH,True,-0.03886835689743591,0.04134419247041928,14.510709582901578,0.07962452180734358,0.5831398950290796,16,0.07700976709241172,-0.005531424500000018,0.04999190010732383,10.007634491177651,0.18521674273353095,0.6638717563217573,7,0.12997746055597295,4.503075091723929
WP_011378419.1,WP_010995966.1,Synpcc7942_2348,alr1798,RBH,True,-0.03388813251282054,0.06882455479802724,14.761931776347206,0.4287061103561465,0.0262776947647015,16,0.19120961682945153,0.030643934000000053,0.16532832588256827,10.546448074955878,0.8953020296988442,0.010961664985181701,7,0.6273478587528174,4.215483701391328
WP_011243324.1,WP_010995382.1,Synpcc7942_0508,alr1209,RBH,True,0.06766362343589745,0.25344239182394546,0.28347234002748684,0.7823334183886987,4.9618818578345995e-05,16,0.7637114951164538,-0.13735338520000026,0.16415206937241836,21.318893864604696,0.9267022516907425,0.005372559907207261,7,0.6239669421487604,2.9645784754227904
WP_011377968.1,WP_010999178.1,Synpcc7942_1295,all5052,RBH,True,-0.04141648228205128,0.391285764786687,12.479021315918757,0.8687190074432821,1.8548638412712346e-06,16,0.8899323816679189,-0.12878183455000014,0.23369315628528747,9.17113643825075,0.9503504205626153,0.0024650807383091717,7,0.7678437265214124,3.307884877668007
WP_011243902.1,WP_010999033.1,Synpcc7942_2514,alr4907,RBH,True,-0.07481306210256414,0.25523704843526607,21.802367010659612,0.6473332862366332,0.0011425338119049047,16,0.7663410969196093,-0.00424131515000021,0.20216937240235805,17.069021331683814,0.6462154697300702,0.1251634938583149,7,0.7137490608564989,4.733345678975798
WP_231621366.1,WP_010998521.1,Synpcc7942_0107,all4384,RBH,True,-0.01885949914102567,0.05700385980854642,4.3573565846911295,0.2949751221986999,0.10311666834968107,16,0.13561232156273478,-0.04603438810000005,0.03002664461605653,2.602261809574429,0.06697033028394528,0.8705443645704501,7,0.05447032306536439,1.7550947751166994
WP_011378135.1,WP_010998390.1,Synpcc7942_1665,all4252,RBH,True,0.1228313696282052,0.10833694821961716,0.32392496438528484,0.7399375152244889,0.0001577629796469117,16,0.3711495116453794,-0.09624444845000008,0.09517645687204515,1.6840932014160257,0.700720189530768,0.08956840495449944,7,0.3538692712246431,-1.3601682370307415
WP_011377982.1,WP_010999403.1,Synpcc7942_1321,alr5279,RBH,True,0.1025956363461539,0.14335542041187185,23.948736918983762,0.41000293308060176,0.03239843573233433,16,0.5112697220135237,-0.01682919405000011,0.18139765289795176,19.972822331312443,0.8145707531637112,0.03438400558227332,7,0.6712997746055598,3.975914587671319
WP_011244081.1,WP_010997571.1,Synpcc7942_2331,alr3421,RBH,True,-0.09776358751282058,0.10457206388460968,21.786770411828066,0.3810619325926011,0.04422896376440197,16,0.35311795642374155,0.021390253100000187,0.1582715787658333,0.21082080872732864,0.2556080234013648,0.5541194148244231,7,0.6055597295266717,-2.4240503968992613
WP_011244088.1,WP_010998000.1,Synpcc7942_2324,all3859,RBH,True,-0.022742394807692315,0.04670399486115509,10.141523021257608,0.08119689841178124,0.5766946754988193,16,0.09391435011269722,-0.059092187699999944,0.16946622849140672,2.5687364276449856,0.7654875923200514,0.054996069355846444,7,0.637114951164538,7.572786593612623
WP_423218607.1,WP_010997099.1,Synpcc7942_0216,alr2948,RBH,True,0.02306734180769234,0.12125162317571288,17.23151997647257,0.5199369822016773,0.008480835331001359,16,0.4203606311044328,-0.050542743800000116,0.05810364380965881,13.242708835865002,0.24751633850336818,0.5662316608193776,7,0.1728024042073629,3.9888111406075666
WP_272948005.1,WP_041456288.1,Synpcc7942_0126,all4391,RBH,True,-0.06357840506410257,0.20687826048792057,22.125718442213078,0.6774882716059778,0.0006390661767799237,16,0.6893313298271976,0.010083980649999871,0.19279006601491017,17.844886877728985,0.5436301295798429,0.20827345862731098,7,0.6942148760330579,4.280831564484092
WP_011377951.1,WP_010997108.1,Synpcc7942_1273,alr2957,RBH,True,-0.08061586637179494,0.09461537876262711,6.066786402153622,0.31429913024631173,0.0860747068262464,16,0.30540946656649137,-0.1767027219000002,0.1881055069667032,23.044097390235624,0.7475709850964934,0.06372040756515474,7,0.6836964688204358,7.022689011917997
WP_011244021.1,WP_010994429.1,Synpcc7942_2394,alr0252,RBH,True,0.00433275875641026,0.10186745271793522,9.457936791697321,0.47242021707529347,0.015662927638181903,16,0.34297520661157027,-0.012901762699999942,0.0819816011061821,2.8496566600921542,0.21371623998962086,0.6182421512560595,7,0.28625093914350114,6.6082801316051665
WP_011242442.1,WP_010996895.1,Synpcc7942_1428,alr2742,RBH,True,0.017901140320512852,0.10900537704891236,19.692138355096997,0.4202981286652243,0.028895523372650358,16,0.37302779864763336,0.03442074130000005,0.04679463071815901,19.348436293682937,0.28178609243810704,0.5158312170153232,7,0.1179564237415477,0.34370206141406
WP_011377846.1,WP_044520895.1,Synpcc7942_1057,alr1343,RBH,True,0.021259897435897488,0.21247542361727728,15.626347403653885,0.9314318808947417,2.7214135142673086e-08,16,0.6990984222389182,0.08311818525000018,0.18426086787361254,8.70292207136924,0.8820106034394242,0.01392149770072882,7,0.6773102930127723,6.923425332284644
WP_011244665.1,WP_010996649.1,Synpcc7942_1736,alr2493,RBH,True,-0.14850140521794875,0.0645957217596041,8.530009927039776,0.14453114394751276,0.36251611898707764,16,0.169045830202855,-0.02127736104999986,0.2288574633542694,6.526627527523914,0.796541296693425,0.041395443951192906,7,0.7610818933132982,2.0033823995158624
WP_011377521.1,WP_010998410.1,Synpcc7942_0290,all4272,RBH,True,0.014820980897435932,0.09069620587730064,16.930075874201997,0.40006704198919896,0.03611334251138303,16,0.28625093914350114,-0.08332534080000019,0.05772839561047253,13.621243901413976,0.44677965152860377,0.30605275396281306,7,0.17092411720510894,3.3088319727880204
WP_011244539.1,WP_010994404.1,Synpcc7942_1865,alr0227,RBH,True,-0.054841241730769215,0.4271302855055434,13.729006554317289,0.9033470727710882,2.5345308127831066e-07,16,0.903831705484598,-0.006013800900000032,0.2412579438028422,10.153583761132507,0.6796291002994659,0.1026375133749297,7,0.7798647633358378,3.5754227931847815
WP_011378352.1,WP_044521983.1,Synpcc7942_2181,alr3900,RBH,True,-0.14351051112820523,0.20905055298573777,11.7863787980366,0.665988550870307,0.0008025069436694629,16,0.6949661908339594,-0.2157730684000001,0.1588794461200925,4.182259955474379,0.14120889920867685,0.7375221547983724,7,0.6066867017280241,7.604118842562222
WP_011243072.1,WP_010994390.1,Synpcc7942_0776,alr0213,RBH,True,-0.08313901326923083,0.30334989300667575,22.40709392856268,0.7606638427929993,9.195048811751623e-05,16,0.8279489105935387,-0.06352005055000016,0.24664062691268784,19.95039491393095,0.8438526930638923,0.02438198146339902,7,0.7881292261457551,2.456699014631731
WP_011377655.1,WP_010999425.1,Synpcc7942_0633,alr5301,RBH,True,-0.18389933889743595,0.20688979929315374,17.031730292005882,0.5296414040760764,0.007426583259547664,16,0.6897069872276483,-0.22233187955000042,0.08867761964716114,13.033533569459781,0.23933916573126368,0.5786049047904099,7,0.3181818181818182,3.9981967225461013
WP_011243544.1,WP_010998937.1,Synpcc7942_0281,alr4807,RBH,True,-0.06598791603846156,0.11416347432311359,16.79878687138497,0.5026131307242238,0.010678568890559305,16,0.3925619834710744,-0.17928044930000034,0.09669452238857755,12.1508298434324,0.6766917121098078,0.10452824901848738,7,0.3643876784372652,4.647957027952572
WP_011243921.1,WP_010996692.1,Synpcc7942_2495,alr2536,RBH,True,0.038126914487179496,0.10668700841630759,1.7763493891270288,0.5425963096797657,0.006193666501745938,16,0.3617580766341097,-0.01249031630000009,0.0862790256523803,17.76980034416089,0.5304638916730389,0.22046415702282773,7,0.3065364387678437,8.006549044966143
WP_011243636.1,WP_010994485.1,Synpcc7942_0187,alr0309,RBH,True,0.07491913357692309,0.12714590857967992,2.575158551659779,0.547373914505926,0.005785051983769238,16,0.4462809917355372,-0.005246406700000099,0.14286573514157463,19.429816496645564,0.6152182245111304,0.14805701474836686,7,0.5555972952667168,7.145342055014215
WP_011243486.1,WP_010994960.1,Synpcc7942_0339,alr0786,RBH,True,0.01951726774358975,0.10522627608012587,23.30565531071911,0.41508622470757006,0.03062647557322702,16,0.35612321562734783,0.13457039710000016,0.08561338278083262,16.354309687163973,0.32148600968122776,0.460381235058303,7,0.3031555221637866,6.951345623555138
WP_011378508.1,WP_010998922.1,Synpcc7942_2530,all4792,RBH,True,-0.11239915366666667,0.18345583511547933,19.264214368594597,0.3882501574538434,0.04099492824490175,16,0.6333583771600301,0.045106663049999864,0.24059554866624905,13.73762447807152,0.4138110078383197,0.3436175345315265,7,0.7779864763335838,5.526589890523077
WP_011377613.1,WP_044523338.1,Synpcc7942_0530,alr4943,RBH,True,-0.0019659909615384837,0.017213532220948503,16.79885382450569,0.007798888286152494,0.9503817991284585,16,0.012772351615326822,-0.13839118150000018,0.14883863011532222,9.925625702836335,0.8700054886722893,0.016898572975330296,7,0.5755071374906086,6.8732281216693565
WP_011378460.1,WP_010997655.1,Synpcc7942_2431,alr3505,RBH,True,-0.031404675064102605,0.2809792542374265,8.809541758572957,0.8599196307032722,2.827823551045799e-06,16,0.7975206611570248,-0.13579387955000013,0.1064788382191014,3.6663300191730204,0.385981839803209,0.3770183010514521,7,0.41359879789631854,5.143211739399938
WP_011243822.1,WP_010997364.1,Synpcc7942_2598,alr3213,RBH,True,-0.024088440602564105,0.09368902085937825,14.606390822069734,0.45223162391476357,0.01999310343882047,16,0.2997746055597295,0.12114503750000007,0.08306417988038003,15.902168242507097,0.208397057875214,0.626635217980617,7,0.29226145755071375,-1.2957774204373624
WP_011378475.1,WP_010998787.1,Synpcc7942_2462,all4656,RBH,True,-0.04490399117948721,0.04113952926683574,5.075731884305932,0.12401329382571835,0.42289626583358775,16,0.07625845229151014,0.08585393820000006,0.21622989049686847,11.154396748743018,0.14833132593140064,0.725339530389766,7,0.7381667918858001,-6.078664864437086
WP_231621348.1,WP_010998209.1,Synpcc7942_0512,alr4069,RBH,True,-0.11119474666666675,0.1631123574463656,0.8851813142137596,0.5494252860576883,0.005616739754061601,16,0.5740045078888054,0.030480251649999967,0.1906318470778073,19.174632350270056,0.5753534783786667,0.1803246683250975,7,0.6882043576258452,5.710548963943705
WP_011378328.1,WP_010994585.1,Synpcc7942_2123,all0409,RBH,True,-0.012739861846153859,0.04873855293654793,0.18493754515960192,0.06625489712599275,0.6404484682833184,16,0.10593538692712247,0.10118528520000017,0.14873650580180817,22.431437359496407,0.6347822656496167,0.13338399348402719,7,0.574755822689707,1.7535001856631958
WP_011378091.1,WP_010998770.1,Synpcc7942_1575,all4639,RBH,True,-0.05268572908974359,0.3682299039792645,12.812154767201793,0.8349014684982796,8.228693144882184e-06,16,0.8767843726521413,-0.12374600060000016,0.17878950675244357,9.296626411780368,0.6138062733627669,0.1491455944939539,7,0.6656649135987979,3.5155283554214254
WP_011377834.1,WP_010999092.1,Synpcc7942_1030,all4966,RBH,True,0.033873638217948754,0.17342037466964125,19.444986945099608,0.6013944273581673,0.002532397516536521,16,0.6029301277235162,0.20196822430000022,0.12007977203231612,19.759557139959163,0.6951475567425975,0.09293501216000778,7,0.473328324567994,-0.31457019485955584
WP_011243275.1,WP_010995757.1,Synpcc7942_0559,all1588,RBH,True,-0.04646912300000002,0.08839273300013167,16.958700771352476,0.19673491789995157,0.24075913591311449,16,0.2738542449286251,0.08067935095000031,0.2382739447686097,6.37199652395,0.8011782396864717,0.03953009237417009,7,0.775732531930879,10.586704247402476
WP_011244139.1,WP_010997778.1,Synpcc7942_2270,all3633,RBH,True,0.06038890129487184,0.048484517263209584,18.289353455673215,0.11904562630831839,0.43872987092571225,16,0.10368144252441773,-0.0965694100500002,0.05624687889484008,15.232063338564485,0.2086717119094349,0.6262004595323444,7,0.16078136739293764,3.05729011710873
WP_071818116.1,WP_010998522.1,Synpcc7942_1261,alr4385,RBH,True,0.07077263906410264,0.2794127052447829,20.846219037630668,0.8117618665534192,1.9301872852135012e-05,16,0.7930127723516154,-0.10595309870000032,0.13473765498125292,16.244230407784364,0.37502712675091765,0.39059109229721356,7,0.5296769346356123,4.6019886298463035
WP_011243210.1,WP_010996924.1,Synpcc7942_0626,alr2771,RBH,True,-0.03342584900000003,0.09737548345060551,1.0687165812137358,0.2911684033760543,0.10678984194456746,16,0.3178061607813674,-0.06883692655000007,0.15918227690397488,21.599522576469838,0.33581010330556804,0.44114821887096006,7,0.6078136739293765,3.4691940047438976
WP_011377748.1,WP_010997542.1,Synpcc7942_0827,all3392,RBH,True,0.002631973923076964,0.2585905498731224,13.93948486282838,0.8480573516705842,4.796428741116409e-06,16,0.7682193839218633,-0.0035007323499999126,0.2457771311023165,8.401773013719097,0.9259374006386322,0.005485268624162483,7,0.7873779113448535,5.537711849109282
WP_011242610.1,WP_044523110.1,Synpcc7942_1255,alr3210,RBH,True,0.021722771666666675,0.03251209888885858,3.138633415319245,0.13237609544489615,0.39733315797519436,16,0.0473328324567994,0.05489783515000003,0.09375324322467178,19.999625888504173,0.18063583544702966,0.6713576341535868,7,0.3467317806160781,7.139007526815071
WP_011378139.1,WP_010994498.1,Synpcc7942_1681,all0322,RBH,True,0.023393553346153867,0.1334168991165439,10.45218916524721,0.20663959487489958,0.2221050294212482,16,0.47107438016528924,-0.10939023985000024,0.10106055700596218,12.611948944541414,0.21689767611327893,0.613249249676783,7,0.384297520661157,-2.1597597792942036
WP_011378309.1,WP_010997046.1,Synpcc7942_2087,alr2895,RBH,True,0.029955488064102597,0.055974027981478346,17.380944977127044,0.32903088129195623,0.07474230029635275,16,0.1311044327573253,-0.11882771670000017,0.010283232072080728,10.913846343008428,0.016131087685531398,0.9679980366188555,7,0.006386175807663411,6.467098634118614
WP_011378464.1,WP_010998704.1,Synpcc7942_2441,all4572,RBH,True,0.01364638076923079,0.06547272685894313,16.629618298794618,0.34215786034161966,0.06573413975181425,16,0.1728024042073629,-0.09051663895000019,0.07972878251402973,18.6228944800999,0.1493162051736623,0.7236629187801387,7,0.27235161532682195,-1.9932761813052835
WP_011244417.1,WP_010997051.1,Synpcc7942_1989,all2900,RBH,True,-0.04163738169230773,0.10809724449281057,3.8014943616433743,0.37834560351981483,0.04550598939373216,16,0.36964688204357626,-0.26685898185000045,0.05126345934379111,18.895162375802208,0.1680202294754667,0.6921903385620553,7,0.13786626596543952,8.906331985841167
WP_011377626.1,WP_010998576.1,Synpcc7942_0567,all4443,RBH,True,0.016515668615384643,0.13955732468000626,14.48940887708675,0.6980971242060328,0.00041604195130028634,16,0.4962434259954921,-0.04232596290000005,0.141002773725624,9.763615139691245,0.9169715962880873,0.0068937158229483535,7,0.549962434259955,4.725793737395506
WP_011378334.1,WP_010996698.1,Synpcc7942_2136,alr2542,RBH,True,0.16922232653846161,0.16046594162240874,23.619089581240612,0.5327914375214149,0.00710919059022313,16,0.5638617580766341,0.05336222319999993,0.11887260392499648,15.582615602764037,0.36197682751567994,0.40707356862695643,7,0.46656649135987976,8.036473978476575
WP_039755853.1,WP_010994956.1,Synpcc7942_0604,alr0782,RBH,True,-0.23256292988461555,0.27224384710442784,23.693830212870022,0.713186236536034,0.0002981260480980886,16,0.7843726521412472,-0.1287243361000005,0.44910657276406357,19.248931310029484,0.6991360080418566,0.09051914165698978,7,0.932381667918858,4.444898902840539
WP_011377842.1,WP_010998286.1,Synpcc7942_1045,alr4147,RBH,True,0.0030323874615384764,0.09940408553403506,13.06091208834262,0.6630812437850095,0.0008490118011959695,16,0.32870022539444027,-0.09035615595000006,0.1921885847227527,22.404053193456818,0.5914419252791692,0.16691970041959198,7,0.6923365890308039,-9.343141105114197
WP_011244477.1,WP_010996209.1,Synpcc7942_1927,alr2048,RBH,True,0.0934810059358975,0.16147731589923703,21.56270425592255,0.760310799712584,9.283570324606713e-05,16,0.5661157024793388,-0.19631527355000025,0.06685257427475721,20.6193249588355,0.8697870455574805,0.016955413504649647,7,0.20886551465063863,0.943379297087052
WP_011378239.1,WP_010996873.1,Synpcc7942_1918,all2720,RBH,True,-0.06784867579487183,0.1289386947938495,11.184330505674769,0.48168983280680555,0.01395832263296691,16,0.4530428249436514,-0.08443169765000008,0.01646738979843857,22.76286772129083,0.08693046924561998,0.8336959679920235,7,0.018407212622088654,-11.578537215616063
WP_011243386.1,WP_044522039.1,Synpcc7942_0443,all3983,RBH,True,-0.08050022098717956,0.1483959777964743,5.431050208315535,0.4526256449217828,0.019899808738025607,16,0.5277986476333584,-0.03858366335000029,0.12237358588902245,17.219228641965913,0.033360874563676535,0.9343911988243006,7,0.48084147257700977,-11.788178433650376
WP_011243401.1,WP_010996642.1,Synpcc7942_0427,alr2486,RBH,True,0.023069289179487185,0.21078020111424386,22.29524652066558,0.6066270567721774,0.0023239627026274585,16,0.6968444778362134,0.03654410835000006,0.10819557633086403,22.13850233919025,0.4089482560921165,0.3493421639765503,7,0.4214876033057851,0.15674418147532876
WP_011242989.1,WP_010998796.1,Synpcc7942_0863,all4665,RBH,True,0.06667469720512827,0.12257332425695963,19.509466912494638,0.4121580092166426,0.03163690097531325,16,0.425244177310293,0.06568231834999995,0.19387534197965858,12.36836992176311,0.5967238621384567,0.1626316433685224,7,0.6964688204357626,7.141096990731526
WP_011244578.1,WP_010998959.1,Synpcc7942_1826,alr4831,RBH,True,-0.05439800507692313,0.12786588719867195,23.97853047821396,0.40531236762845135,0.03410969948169105,16,0.4492862509391435,-0.07144090180000018,0.13742544573359453,20.656681706537412,0.8204188763097002,0.03224937998587075,7,0.5360631104432757,3.321848771676546
WP_011243781.1,WP_010995397.1,Synpcc7942_0026,all1225,RBH,True,0.10700821852564109,0.10783451880249231,23.50387646597877,0.39695271861047043,0.037349420313272895,16,0.3685199098422239,0.2495278464500003,0.19921930078193276,22.730626374677136,0.37702004726663474,0.38810402150766604,7,0.7069872276483846,0.7732500913016338
WP_011243784.1,WP_010994802.1,Synpcc7942_0023,all0626,RBH,True,-0.043621269000000115,0.461480948050209,3.704044925808601,0.8000582922464218,2.8567489857258424e-05,16,0.9207362885048835,-0.11672545705000019,0.30026633542355413,22.031898976036786,0.9588661206250321,0.001691996032434412,7,0.8474830954169797,5.672145949771817
WP_011378304.1,WP_010996605.1,Synpcc7942_2076,alr2449,RBH,True,-0.0055237377307692246,0.05779105025438894,17.389233671655006,0.22146714965097147,0.19647175557841753,16,0.1386175807663411,-0.02323989470000012,0.1028459202414765,13.514197124767211,0.8163295108406146,0.03373484858804793,7,0.39293764087152516,3.875036546887795
WP_011243579.1,WP_044522113.1,Synpcc7942_0246,alr4164,RBH,True,-0.07614734958974367,0.25749088900860145,1.2984985591249818,0.5705999381303029,0.004107746813148061,16,0.7670924117205109,-0.08708677820000008,0.042960853406847445,4.44353703188049,0.25662166471465964,0.5526113493716039,7,0.1010518407212622,-3.145038472755509
WP_011243038.1,WP_010997066.1,Synpcc7942_0813,all2915,RBH,True,-0.054984366217948784,0.11467707464430206,10.335729867100532,0.35395064751381067,0.058442262552977006,16,0.3955672426746807,-0.01663855440000001,0.011915230312748097,7.096342960129638,0.013016005691320442,0.9741374050215156,7,0.009015777610818933,3.2393869069708945
WP_011242991.1,WP_010996073.1,Synpcc7942_0861,alr1909,RBH,True,-0.15249656311538468,0.2891055729091143,16.066618893740465,0.7544639367668746,0.00010857988425631742,16,0.8069120961682945,-0.007885943250000001,0.2953432771460955,9.849779795359456,0.7747514766514225,0.05073689727071467,7,0.8429752066115702,6.2168390983810085
WP_011243158.1,WP_049942362.1,Synpcc7942_0683,all1079,RBH,True,0.026923313076923108,0.03387689239760372,17.272912757619515,0.04059543252335862,0.7638561525449756,16,0.05221637866265966,-0.06546552820000018,0.07366370323099125,17.372309830706307,0.22648773441345538,0.5983212250128291,7,0.24154770848985724,-0.09939707308679147
WP_011243915.1,WP_168370993.1,Synpcc7942_2501,all0574,RBH,True,-0.2717175973333335,0.11613700434738522,4.103988555764274,0.5346845125548003,0.006924027756989981,16,0.40120210368144255,-0.20250465845000049,0.22036489077822646,19.63535033725258,0.42671596615596685,0.32865458346048654,7,0.7471825694966191,8.468638218511696
WP_011243908.1,WP_010998234.1,Synpcc7942_2508,alr4094,RBH,True,0.09934884417948726,0.055227004567710805,17.684063400535578,0.14874484578210734,0.3510657036110657,16,0.1288504883546206,0.020382917800000032,0.04222484646141428,22.278696016119405,0.49526382656355483,0.25475860477526524,7,0.09767092411720511,-4.594632615583826
WP_011242960.1,WP_010997722.1,Synpcc7942_0892,alr3573,RBH,True,-0.0815713356538462,0.1061604054370834,5.518039811903558,0.20683191407027257,0.2217552982389849,16,0.359504132231405,-0.03713235379999996,0.1350584241060313,1.8902892923570853,0.5986748852107007,0.16106184776064428,7,0.5304282494365139,3.6277505195464723
WP_039755983.1,WP_010994395.1,Synpcc7942_1194,all0218,RBH,True,0.01288927984615384,0.026212186984386526,0.9451990468905626,0.06507278420994556,0.6457370643476915,16,0.028549962434259956,0.041061948000000056,0.053835481659291785,10.118607667689586,0.19080904723340508,0.6547899980393096,7,0.15026296018031554,-9.173408620799023
WP_011377635.1,WP_010996077.1,Synpcc7942_0592,alr1913,RBH,True,0.011664965871794868,0.18761489060028605,9.36420838835177,0.6251750769130193,0.00169779399654097,16,0.642374154770849,-0.028963813250000033,0.003029790915241304,10.413236521598186,0.0012547938439421147,0.9974919868197065,7,0.0015026296018031556,-1.0490281332464164
WP_011378215.1,WP_010994068.1,Synpcc7942_1842,all3986,RBH,True,0.03347621470512823,0.045323982028874464,11.08155001723883,0.17870794448616056,0.2781214865574847,16,0.08903080390683696,0.1239571498500003,0.10558212447677659,1.9753123370344108,0.5351890520558746,0.21604921732871643,7,0.4094665664913599,9.10623768020442
WP_011378215.1,WP_010994068.1,Synpcc7942_1842,alr4104,RBH,True,0.03347621470512823,0.045323982028874464,11.08155001723883,0.17870794448616056,0.2781214865574847,16,0.08903080390683696,0.1239571498500003,0.10558212447677659,1.9753123370344108,0.5351890520558746,0.21604921732871643,7,0.4094665664913599,9.10623768020442
WP_011378215.1,WP_010994068.1,Synpcc7942_1842,alr7228,RBH,True,0.03347621470512823,0.045323982028874464,11.08155001723883,0.17870794448616056,0.2781214865574847,16,0.08903080390683696,0.1239571498500003,0.10558212447677659,1.9753123370344108,0.5351890520558746,0.21604921732871643,7,0.4094665664913599,9.10623768020442
WP_011378215.1,WP_010994068.1,Synpcc7942_1842,alr7231,RBH,True,0.03347621470512823,0.045323982028874464,11.08155001723883,0.17870794448616056,0.2781214865574847,16,0.08903080390683696,0.1239571498500003,0.10558212447677659,1.9753123370344108,0.5351890520558746,0.21604921732871643,7,0.4094665664913599,9.10623768020442
WP_011378215.1,WP_010994068.1,Synpcc7942_1842,all8010,RBH,True,0.03347621470512823,0.045323982028874464,11.08155001723883,0.17870794448616056,0.2781214865574847,16,0.08903080390683696,0.1239571498500003,0.10558212447677659,1.9753123370344108,0.5351890520558746,0.21604921732871643,7,0.4094665664913599,9.10623768020442
WP_011242502.1,WP_010998961.1,Synpcc7942_1367,alr4833,RBH,True,0.0493146006666667,0.09143225179248447,1.2600562511530464,0.44062720916196074,0.022911772777089702,16,0.2877535687453043,-0.2073375015000003,0.006848840642210175,10.746781019255481,0.004399376470907157,0.9912206015715183,7,0.003756574004507889,-9.486724768102434
WP_011242791.1,WP_044523373.1,Synpcc7942_1070,alr5260,RBH,True,0.019095395794871815,0.08256806198272854,13.33507283912114,0.6408430817985877,0.0012863155994072334,16,0.25244177310293014,0.004250018650000005,0.05946084727564096,9.779141838027849,0.419989948009595,0.3364116604099123,7,0.17843726521412473,3.555931001093292
WP_011377871.1,WP_010996568.1,Synpcc7942_1121,alr2412,RBH,True,-0.059904919128205183,0.11849333729926241,7.280327487405927,0.44082561272921084,0.022859001622168633,16,0.4094665664913599,0.1588914564500002,0.12658825922122086,20.841516887034146,0.7852242356219963,0.04612862896415578,7,0.4962434259954921,10.43881060037178
WP_011242749.1,WP_010994698.1,Synpcc7942_1112,alr0522,RBH,True,0.07810328821794876,0.12537543602180073,11.06869014364183,0.6668361885486482,0.0007893613210046211,16,0.43613824192336587,0.033571166450000016,0.06209657247682447,11.765052572834879,0.317710911950445,0.46551839967149344,7,0.1889556724267468,-0.6963624291930497
WP_011377682.1,WP_010999292.1,Synpcc7942_0682,alr5168,RBH,True,-0.09259277755128209,0.13394765462743075,0.05338930212880935,0.621029725406347,0.0018236162425129979,16,0.47370398196844477,0.05222896925000005,0.11128580562975851,20.90696350062179,0.4681477725606126,0.2828667918322379,7,0.43726521412471825,3.1464258015070214
WP_011243843.1,WP_010996588.1,Synpcc7942_2577,alr2432,RBH,True,-0.003678184948717927,0.11918999425370323,15.144614464505556,0.5763008526369015,0.003765948141113255,16,0.4132231404958678,0.009215266200000032,0.01712240486024191,10.258268966133185,0.01062835542316043,0.9788562510926804,7,0.02066115702479339,4.886345498372371
WP_011242696.1,WP_010996233.1,Synpcc7942_1166,alr2075,RBH,True,-0.053347692910256435,0.10403023297158207,13.470965351727646,0.5769990514517926,0.003725792963122147,16,0.34973703981968446,0.08967431270000002,0.11049557901944458,13.943994017745592,0.15146221644145585,0.7200163701264467,7,0.43350864012021034,-0.4730286660179459
WP_011244471.1,WP_010998723.1,Synpcc7942_1933,all4591,RBH,True,0.010180636397435877,0.16953095216852906,0.9327850017650285,0.74558632134196,0.00013677696872317537,16,0.5927873779113448,-0.13103554430000022,0.18225253432603597,21.056215591412233,0.9275289747239293,0.005252049504564885,7,0.6728024042073629,3.876569410352797
WP_011244532.1,WP_010995365.1,Synpcc7942_1872,alr1192,RBH,True,-0.014482230410256416,0.03819406221138673,9.561471975707478,0.07420740988326979,0.6058136477510038,16,0.0638617580766341,-0.1390317928500003,0.07535203168719215,11.793449108659962,0.49143454958441446,0.25863881735640737,7,0.25093914350112695,-2.2319771329524833
WP_011377610.1,WP_010994912.1,Synpcc7942_0526,alr0738,RBH,True,0.008938469282051251,0.12686274132541558,2.981217592329051,0.23913013351778445,0.16924564412866172,16,0.44440270473328325,-0.03133329450000007,0.11941926262719252,22.273087002072025,0.7282229472638386,0.07386276639395424,7,0.4695717505634861,4.708130590257028
WP_011242760.1,WP_044522734.1,Synpcc7942_1101,alr0702,RBH,True,-0.0448316468717949,0.05194297798467022,4.379456897903125,0.15786499862091885,0.3273265010133984,16,0.11908339594290007,0.050435556800000066,0.03868550221125572,11.050448197686974,0.4206114459323509,0.33569109658460117,7,0.08715251690458302,-6.670991299783848
WP_011377860.1,WP_010998653.1,Synpcc7942_1093,all4520,RBH,True,0.057024176833333405,0.15851923417195904,15.844675141726734,0.7000011974042382,0.00039927938545827066,16,0.5578512396694215,0.010359937849999935,0.11248557951076411,11.8117544078006,0.816582824824855,0.033641860149229826,7,0.44327573253193087,4.032920733926133
WP_155813908.1,WP_010996923.1,Synpcc7942_0150,all2770,RBH,True,-0.06332537250000005,0.1711016218926511,23.1419528334374,0.5426973595086225,0.006184777904019612,16,0.5957926371149511,-0.08640102095000018,0.10398410075979574,18.877436297215784,0.6392162907232156,0.13016488487951527,7,0.40007513148009016,4.264516536221617
